epoch,step,d_loss,g_loss,D_real,D_fake
90,4,1.379377,0.750423,0.472193,0.466540
90,5,1.374537,0.746865,0.469253,0.468319
90,6,1.387991,0.746327,0.468848,0.469199
90,7,1.378516,0.744336,0.471863,0.470429
90,8,1.386306,0.740141,0.473007,0.471113
90,9,1.368914,0.738134,0.480409,0.473157
90,10,1.383005,0.736550,0.475477,0.473543
90,11,1.375514,0.735810,0.478715,0.474039
90,12,1.371903,0.736180,0.481505,0.474621
90,13,1.375803,0.734837,0.479732,0.475286
90,14,1.365908,0.733896,0.484576,0.476024
90,15,1.373406,0.734433,0.482369,0.477276
90,16,1.376731,0.736383,0.480010,0.477822
90,17,1.369803,0.732144,0.483616,0.476157
90,18,1.374509,0.733890,0.479936,0.476674
90,19,1.384585,0.732234,0.479899,0.479913
90,20,1.383887,0.726212,0.484004,0.481515
90,21,1.383234,0.734941,0.481731,0.480894
90,22,1.383368,0.733891,0.476802,0.477442
90,23,1.384520,0.735804,0.479866,0.476469
90,24,1.383643,0.737262,0.479954,0.476925
90,25,1.369944,0.731821,0.484240,0.475762
90,26,1.377820,0.736513,0.480400,0.477246
90,27,1.375444,0.739266,0.480737,0.476303
90,28,1.391039,0.731849,0.478940,0.476618
90,29,1.384060,0.736676,0.478894,0.475717
90,30,1.371501,0.738541,0.479579,0.477502
90,31,1.385953,0.746064,0.474149,0.473772
90,32,1.386768,0.744562,0.475055,0.473228
90,33,1.376540,0.746550,0.475143,0.472015
90,34,1.385941,0.742732,0.475201,0.471324
90,35,1.390866,0.737052,0.473307,0.472371
90,36,1.372914,0.740509,0.478222,0.473966
90,37,1.375300,0.738431,0.480781,0.474651
90,38,1.367854,0.739470,0.483065,0.473577
90,39,1.382028,0.738450,0.479661,0.472766
90,40,1.362657,0.737601,0.486159,0.473130
90,41,1.383801,0.733311,0.482885,0.478698
90,42,1.375131,0.728258,0.484862,0.479189
90,43,1.381722,0.727473,0.485116,0.482858
90,44,1.385342,0.736551,0.483199,0.483849
90,45,1.377143,0.742473,0.482433,0.480452
90,46,1.380581,0.745610,0.479956,0.472672
90,47,1.379574,0.750134,0.473856,0.471162
90,48,1.379496,0.745637,0.473649,0.469050
90,49,1.382184,0.753380,0.474626,0.470133
91,1,1.375335,0.751149,0.475225,0.469723
91,2,1.379032,0.761272,0.471523,0.470957
91,3,1.382875,0.766270,0.468112,0.464120
91,4,1.376373,0.769563,0.467797,0.463898
91,5,1.384968,0.761523,0.467085,0.463075
91,6,1.388035,0.751778,0.472106,0.466348
91,7,1.375767,0.746798,0.476513,0.471009
91,8,1.381010,0.734694,0.475728,0.474959
91,9,1.387649,0.730407,0.477799,0.478957
91,10,1.375719,0.729118,0.481147,0.478706
91,11,1.374033,0.729467,0.481969,0.477584
91,12,1.376791,0.729473,0.483553,0.479462
91,13,1.384980,0.729708,0.480790,0.479047
91,14,1.381439,0.727686,0.484449,0.479365
91,15,1.378386,0.727131,0.487086,0.481888
91,16,1.376901,0.726915,0.488742,0.483314
91,17,1.370400,0.724434,0.495561,0.483530
91,18,1.369344,0.717300,0.495658,0.485235
91,19,1.383913,0.712428,0.493291,0.489814
91,20,1.382284,0.707354,0.496466,0.495020
91,21,1.382374,0.701880,0.499288,0.495597
91,22,1.386780,0.696949,0.500001,0.502767
91,23,1.399247,0.699137,0.493712,0.501699
91,24,1.385491,0.698231,0.499559,0.498156
91,25,1.393611,0.707248,0.494910,0.499164
91,26,1.390338,0.711382,0.493814,0.494304
91,27,1.400886,0.718493,0.484711,0.492961
91,28,1.388266,0.728162,0.482708,0.486261
91,29,1.386544,0.735312,0.479682,0.482413
91,30,1.386747,0.743501,0.478663,0.475259
91,31,1.377146,0.756957,0.474985,0.470895
91,32,1.364740,0.764936,0.473276,0.467894
91,33,1.370672,0.773013,0.470310,0.462248
91,34,1.375140,0.775429,0.464839,0.456537
91,35,1.367375,0.771346,0.465844,0.455208
91,36,1.387347,0.767723,0.461919,0.457315
91,37,1.372756,0.763706,0.462535,0.462614
91,38,1.395054,0.750924,0.463960,0.462627
91,39,1.380738,0.750259,0.470106,0.467392
91,40,1.375549,0.750269,0.469160,0.468963
91,41,1.389466,0.745438,0.471970,0.471662
91,42,1.384096,0.744703,0.471728,0.469822
91,43,1.377984,0.743438,0.476171,0.472072
91,44,1.386191,0.739450,0.471873,0.472225
91,45,1.379017,0.738478,0.477093,0.473940
91,46,1.379245,0.733908,0.480366,0.476084
91,47,1.370576,0.732515,0.485297,0.478819
91,48,1.382614,0.724853,0.482980,0.478996
91,49,1.376245,0.721700,0.487363,0.484260
92,1,1.372066,0.713615,0.494997,0.484720
92,2,1.392639,0.703942,0.489954,0.493188
92,3,1.400900,0.702155,0.494532,0.502288
92,4,1.396280,0.701357,0.498173,0.503893
92,5,1.394134,0.697189,0.496194,0.500986
92,6,1.403846,0.709880,0.493453,0.503852
92,7,1.399212,0.723515,0.492721,0.496036
92,8,1.386075,0.737124,0.483739,0.484516
92,9,1.374217,0.757844,0.479116,0.475178
92,10,1.363381,0.767216,0.477173,0.466815
92,11,1.370808,0.772593,0.472606,0.460118
92,12,1.375446,0.771567,0.469664,0.456808
92,13,1.371441,0.776210,0.467748,0.456667
92,14,1.364919,0.779679,0.467402,0.455576
92,15,1.381531,0.771276,0.462050,0.459065
92,16,1.360837,0.767695,0.464103,0.460280
92,17,1.386309,0.757525,0.465483,0.462108
92,18,1.373723,0.753926,0.467798,0.465864
92,19,1.386172,0.749057,0.465667,0.468719
92,20,1.380677,0.743851,0.470488,0.469057
92,21,1.374885,0.745937,0.473922,0.471265
92,22,1.364790,0.742977,0.477826,0.473072
92,23,1.382097,0.749153,0.473164,0.472126
92,24,1.381655,0.746945,0.473292,0.472311
92,25,1.380185,0.749146,0.475353,0.470973
92,26,1.374425,0.744416,0.475973,0.469627
92,27,1.370929,0.743600,0.480770,0.472794
92,28,1.370605,0.739041,0.483196,0.475306
92,29,1.379415,0.733541,0.481909,0.478421
92,30,1.385339,0.734268,0.480064,0.477960
92,31,1.390171,0.737083,0.479186,0.480838
92,32,1.379771,0.735573,0.481411,0.477999
92,33,1.389187,0.742085,0.476454,0.477470
92,34,1.381676,0.740416,0.477229,0.472939
92,35,1.381852,0.740495,0.480707,0.472351
92,36,1.367001,0.746130,0.481276,0.473731
92,37,1.370569,0.749969,0.481775,0.473413
92,38,1.380470,0.749556,0.477810,0.470158
92,39,1.369710,0.744193,0.481491,0.472651
92,40,1.364762,0.754061,0.476650,0.469127
92,41,1.375091,0.761400,0.474140,0.468714
92,42,1.367179,0.764529,0.473922,0.463976
92,43,1.373507,0.759991,0.468795,0.465115
92,44,1.369187,0.759742,0.464007,0.464715
92,45,1.381787,0.754604,0.463630,0.466302
92,46,1.389771,0.748266,0.462504,0.469456
92,47,1.397005,0.738738,0.464055,0.467931
92,48,1.377568,0.737317,0.470718,0.474789
92,49,1.390144,0.734484,0.472555,0.474124
93,1,1.383803,0.732160,0.477134,0.476330
93,2,1.383298,0.732748,0.478063,0.478906
93,3,1.390557,0.731563,0.479802,0.478520
93,4,1.377184,0.732023,0.482652,0.480103
93,5,1.380674,0.733323,0.481133,0.479009
93,6,1.368479,0.735549,0.485772,0.478502
93,7,1.381290,0.733156,0.481749,0.477047
93,8,1.377567,0.729038,0.485459,0.477394
93,9,1.381542,0.721695,0.487602,0.481559
93,10,1.382229,0.714056,0.490484,0.488208
93,11,1.389165,0.711560,0.493034,0.494219
93,12,1.390826,0.712957,0.491268,0.495037
93,13,1.393206,0.712218,0.490502,0.492645
93,14,1.398080,0.715552,0.487624,0.494644
93,15,1.386210,0.719761,0.487990,0.490844
93,16,1.382003,0.728047,0.486784,0.487719
93,17,1.379674,0.741385,0.484922,0.480334
93,18,1.389370,0.745004,0.478496,0.476191
93,19,1.379100,0.742883,0.478627,0.476033
93,20,1.373636,0.754027,0.477451,0.472596
93,21,1.382475,0.744599,0.476781,0.468868
93,22,1.386374,0.745301,0.470968,0.470084
93,23,1.383168,0.742718,0.473040,0.472148
93,24,1.374800,0.741056,0.476300,0.472995
93,25,1.371632,0.743571,0.475945,0.472575
93,26,1.394322,0.743194,0.472809,0.472853
93,27,1.367831,0.741138,0.479917,0.471205
93,28,1.379995,0.740531,0.477088,0.473037
93,29,1.372287,0.739551,0.482429,0.475453
93,30,1.376292,0.731411,0.484044,0.475593
93,31,1.381158,0.734149,0.482462,0.479290
93,32,1.376966,0.723333,0.492821,0.483048
93,33,1.385208,0.722427,0.489095,0.488796
93,34,1.386577,0.713714,0.491842,0.490656
93,35,1.390145,0.715808,0.491384,0.494799
93,36,1.390137,0.726315,0.486426,0.490791
93,37,1.388984,0.744669,0.481343,0.485186
93,38,1.380881,0.751701,0.474981,0.474950
93,39,1.380588,0.761890,0.466469,0.469612
93,40,1.376787,0.762607,0.468395,0.463645
93,41,1.386782,0.756521,0.466177,0.464268
93,42,1.378430,0.758795,0.463817,0.463143
93,43,1.368176,0.765182,0.466968,0.462264
93,44,1.394930,0.751987,0.468804,0.464185
93,45,1.384958,0.749097,0.469142,0.467387
93,46,1.375652,0.749038,0.472365,0.470245
93,47,1.368696,0.747110,0.473184,0.468700
93,48,1.378302,0.745902,0.472848,0.472089
93,49,1.382737,0.739227,0.474160,0.472113
94,1,1.389727,0.736401,0.473462,0.473949
94,2,1.385324,0.739666,0.476062,0.477211
94,3,1.406458,0.734574,0.471261,0.477882
94,4,1.383828,0.735251,0.473847,0.477369
94,5,1.391316,0.738798,0.474827,0.476306
94,6,1.381669,0.736504,0.475332,0.474772
94,7,1.378584,0.738372,0.478877,0.475684
94,8,1.379037,0.742653,0.477078,0.472973
94,9,1.379336,0.741597,0.477349,0.470413
94,10,1.364899,0.744148,0.477297,0.471118
94,11,1.372838,0.745318,0.476151,0.471041
94,12,1.378594,0.745094,0.475710,0.468215
94,13,1.368002,0.746711,0.474987,0.468276
94,14,1.362704,0.751689,0.477985,0.468644
94,15,1.364760,0.758061,0.476459,0.466747
94,16,1.380327,0.753016,0.475369,0.466232
94,17,1.376905,0.752344,0.472163,0.468651
94,18,1.371992,0.742421,0.481120,0.468665
94,19,1.393766,0.741502,0.472666,0.474059
94,20,1.385307,0.736318,0.480568,0.476622
94,21,1.374315,0.731335,0.484540,0.475865
94,22,1.390126,0.726691,0.479548,0.481657
94,23,1.385249,0.728703,0.482470,0.483175
94,24,1.378515,0.728257,0.486351,0.483259
94,25,1.372320,0.722783,0.490424,0.482434
94,26,1.387612,0.722725,0.486090,0.485585
94,27,1.387577,0.719739,0.486579,0.486365
94,28,1.383600,0.719893,0.489866,0.487493
94,29,1.380469,0.723204,0.489199,0.486419
94,30,1.391037,0.723435,0.485395,0.488751
94,31,1.374870,0.734195,0.488117,0.483879
94,32,1.373482,0.742316,0.485421,0.479194
94,33,1.373475,0.750506,0.478767,0.474250
94,34,1.372285,0.755145,0.474038,0.469618
94,35,1.372238,0.761788,0.474132,0.465003
94,36,1.375560,0.757782,0.470174,0.466697
94,37,1.381013,0.752882,0.471750,0.465692
94,38,1.373557,0.751888,0.472321,0.468974
94,39,1.367850,0.748946,0.475837,0.469497
94,40,1.373341,0.750687,0.474146,0.472269
94,41,1.380113,0.747360,0.473697,0.472527
94,42,1.387813,0.745072,0.467132,0.470728
94,43,1.378982,0.751127,0.473433,0.471639
94,44,1.373520,0.755161,0.473263,0.467667
94,45,1.351342,0.762511,0.480586,0.465361
94,46,1.361182,0.773643,0.475043,0.459869
94,47,1.361578,0.770862,0.480768,0.459361
94,48,1.348816,0.767807,0.483498,0.460538
94,49,1.346792,0.764075,0.480751,0.465639
95,1,1.375630,0.740749,0.478280,0.471471
95,2,1.367662,0.725453,0.489693,0.484271
95,3,1.386606,0.722072,0.502590,0.493022
95,4,1.397330,0.719758,0.489777,0.493664
95,5,1.404870,0.718727,0.485684,0.499017
95,6,1.406888,0.723638,0.482060,0.495150
95,7,1.400603,0.726052,0.484074,0.490448
95,8,1.390229,0.734582,0.477190,0.483869
95,9,1.397832,0.741391,0.472479,0.478684
95,10,1.385050,0.749279,0.477728,0.477550
95,11,1.385462,0.763599,0.467812,0.467688
95,12,1.367676,0.769464,0.476909,0.464161
95,13,1.364316,0.783433,0.470446,0.460923
95,14,1.376953,0.785244,0.466706,0.457107
95,15,1.370532,0.790250,0.461398,0.454235
95,16,1.378266,0.783867,0.455549,0.456745
95,17,1.391896,0.777830,0.460582,0.457372
95,18,1.372173,0.773814,0.464842,0.460765
95,19,1.405456,0.759343,0.458651,0.463673
95,20,1.396335,0.757798,0.460228,0.466956
95,21,1.418162,0.748892,0.455463,0.467704
95,22,1.395658,0.743895,0.463729,0.472352
95,23,1.391703,0.739273,0.467374,0.471417
95,24,1.393841,0.738944,0.466617,0.473049
95,25,1.397343,0.739265,0.468791,0.474106
95,26,1.381549,0.740148,0.471806,0.473851
95,27,1.384947,0.740872,0.473392,0.471715
95,28,1.377264,0.743399,0.474033,0.470764
95,29,1.366215,0.745990,0.477355,0.469491
95,30,1.367621,0.749974,0.474256,0.469437
95,31,1.376209,0.751787,0.474514,0.466418
95,32,1.366422,0.752011,0.476849,0.466364
95,33,1.363763,0.755671,0.480653,0.466307
95,34,1.376236,0.750163,0.474054,0.466193
95,35,1.377264,0.748304,0.474882,0.470515
95,36,1.394147,0.739940,0.469702,0.472342
95,37,1.400198,0.732551,0.471578,0.476016
95,38,1.396110,0.728141,0.478342,0.481786
95,39,1.384855,0.725691,0.486870,0.482541
95,40,1.392840,0.723869,0.478752,0.482654
95,41,1.398143,0.725213,0.475909,0.483594
95,42,1.394896,0.723540,0.479207,0.484105
95,43,1.390389,0.725717,0.480779,0.482332
95,44,1.392999,0.726717,0.481157,0.480597
95,45,1.381334,0.731246,0.483755,0.480004
95,46,1.368222,0.737081,0.482236,0.478192
95,47,1.385396,0.746542,0.480165,0.475042
95,48,1.374834,0.750056,0.478518,0.471957
95,49,1.369967,0.750977,0.478165,0.472126
96,1,1.374069,0.755586,0.477867,0.469193
96,2,1.372168,0.751699,0.477785,0.468501
96,3,1.384444,0.746915,0.477134,0.468934
96,4,1.376941,0.740420,0.478069,0.472420
96,5,1.373153,0.739246,0.477362,0.476659
96,6,1.379321,0.735947,0.478336,0.476114
96,7,1.386924,0.727980,0.481337,0.477517
96,8,1.378294,0.721809,0.485062,0.481669
96,9,1.384685,0.716779,0.489732,0.484543
96,10,1.375267,0.707093,0.494057,0.488834
96,11,1.379958,0.703833,0.500096,0.494965
96,12,1.381718,0.701508,0.500768,0.497682
96,13,1.380050,0.702216,0.503168,0.499240
96,14,1.388085,0.706083,0.496750,0.499672
96,15,1.389547,0.725235,0.497601,0.496392
96,16,1.374131,0.744886,0.486014,0.483347
96,17,1.376965,0.756420,0.478472,0.471989
96,18,1.379643,0.757051,0.471260,0.467038
96,19,1.363090,0.760315,0.471564,0.466721
96,20,1.386379,0.754311,0.464315,0.463351
96,21,1.373168,0.756842,0.469165,0.464574
96,22,1.382856,0.759908,0.467559,0.463919
96,23,1.371145,0.753012,0.472448,0.462488
96,24,1.376370,0.750284,0.477663,0.468052
96,25,1.377125,0.741994,0.476565,0.469381
96,26,1.369136,0.736344,0.485397,0.472406
96,27,1.370435,0.732800,0.488716,0.480439
96,28,1.373998,0.730434,0.484756,0.478966
96,29,1.375917,0.718628,0.494120,0.486768
96,30,1.366266,0.723641,0.497507,0.486425
96,31,1.382739,0.723754,0.490522,0.487921
96,32,1.392593,0.728297,0.486509,0.491182
96,33,1.392774,0.736271,0.481191,0.482957
96,34,1.376749,0.739076,0.479401,0.477726
96,35,1.394678,0.748217,0.471492,0.478394
96,36,1.379503,0.755420,0.471858,0.472432
96,37,1.382416,0.758589,0.469119,0.466179
96,38,1.372182,0.761940,0.468214,0.466585
96,39,1.380760,0.767487,0.463451,0.463404
96,40,1.378230,0.769270,0.462782,0.461387
96,41,1.386656,0.765493,0.461194,0.460875
96,42,1.377450,0.770403,0.463428,0.460860
96,43,1.386703,0.766014,0.464855,0.461124
96,44,1.377740,0.765862,0.467847,0.460195
96,45,1.384087,0.764614,0.466650,0.460151
96,46,1.392006,0.756609,0.464644,0.462439
96,47,1.381794,0.746601,0.470194,0.467083
96,48,1.386587,0.739992,0.470466,0.473001
96,49,1.385830,0.731476,0.476812,0.475377
97,1,1.386322,0.729462,0.480006,0.480431
97,2,1.380219,0.729460,0.482123,0.479987
97,3,1.380581,0.733844,0.483100,0.481144
97,4,1.373756,0.736914,0.484351,0.477181
97,5,1.359779,0.738950,0.488718,0.476891
97,6,1.362601,0.741984,0.485728,0.473334
97,7,1.365932,0.741200,0.486639,0.475269
97,8,1.353864,0.741187,0.489884,0.474276
97,9,1.370905,0.731047,0.491698,0.477660
97,10,1.370811,0.728446,0.494781,0.482759
97,11,1.387337,0.727403,0.484133,0.486471
97,12,1.385401,0.728307,0.484902,0.485696
97,13,1.378335,0.742704,0.483219,0.481691
97,14,1.386474,0.747610,0.474392,0.474521
97,15,1.379625,0.758004,0.473061,0.470459
97,16,1.372185,0.764302,0.468109,0.460773
97,17,1.360206,0.779882,0.467826,0.459396
97,18,1.372541,0.783953,0.460417,0.456298
97,19,1.369057,0.797699,0.457613,0.451421
97,20,1.383935,0.796079,0.451274,0.447276
97,21,1.362023,0.794536,0.455521,0.446680
97,22,1.380870,0.789787,0.451071,0.447557
97,23,1.390095,0.780750,0.455195,0.450964
97,24,1.391975,0.773145,0.455126,0.455274
97,25,1.389047,0.756415,0.461816,0.459376
97,26,1.374138,0.750387,0.466211,0.464255
97,27,1.378992,0.745840,0.467328,0.471255
97,28,1.387887,0.743519,0.470599,0.469615
97,29,1.376978,0.739701,0.475663,0.472697
97,30,1.384272,0.732446,0.477085,0.475316
97,31,1.378487,0.724996,0.484288,0.478520
97,32,1.380019,0.715557,0.491063,0.484015
97,33,1.388495,0.707908,0.490378,0.492937
97,34,1.399985,0.706239,0.494560,0.499837
97,35,1.392665,0.714368,0.491388,0.498468
97,36,1.389240,0.730359,0.488064,0.491448
97,37,1.385669,0.750847,0.476251,0.481064
97,38,1.378525,0.759227,0.474897,0.471111
97,39,1.376686,0.768542,0.467316,0.465605
97,40,1.370810,0.769063,0.471395,0.460317
97,41,1.391067,0.770941,0.464868,0.461784
97,42,1.389779,0.759067,0.460595,0.461819
97,43,1.373270,0.759830,0.467304,0.462543
97,44,1.383749,0.746043,0.469673,0.465724
97,45,1.378978,0.750150,0.467956,0.467637
97,46,1.366023,0.744479,0.470588,0.468801
97,47,1.378440,0.746336,0.472921,0.468014
97,48,1.372812,0.743662,0.474554,0.470964
97,49,1.382937,0.740779,0.475243,0.473228
98,1,1.369686,0.746393,0.475290,0.474405
98,2,1.371185,0.745576,0.477739,0.471282
98,3,1.379274,0.748319,0.476289,0.470154
98,4,1.371714,0.739260,0.478365,0.473630
98,5,1.371398,0.734517,0.484060,0.473800
98,6,1.370214,0.731552,0.486583,0.476066
98,7,1.377347,0.721059,0.492911,0.487285
98,8,1.390562,0.716275,0.488215,0.489457
98,9,1.392856,0.707557,0.492978,0.496089
98,10,1.394161,0.717655,0.493111,0.496946
98,11,1.388970,0.731856,0.487008,0.487838
98,12,1.378511,0.744030,0.484007,0.481190
98,13,1.372956,0.757866,0.473736,0.470060
98,14,1.368726,0.767307,0.470805,0.463974
98,15,1.364677,0.771577,0.468929,0.456755
98,16,1.377359,0.772085,0.463001,0.455377
98,17,1.390756,0.767537,0.462136,0.458213
98,18,1.377076,0.758893,0.462595,0.460356
98,19,1.381886,0.759149,0.464770,0.463048
98,20,1.386370,0.748839,0.470915,0.464600
98,21,1.383142,0.743833,0.470217,0.470174
98,22,1.384182,0.741934,0.473359,0.471994
98,23,1.386192,0.742856,0.472736,0.472961
98,24,1.378271,0.746746,0.473920,0.472386
98,25,1.383661,0.748025,0.471035,0.465677
98,26,1.377152,0.747041,0.474676,0.467936
98,27,1.369353,0.750848,0.478580,0.468820
98,28,1.374167,0.745789,0.473679,0.469130
98,29,1.385765,0.749580,0.472963,0.470550
98,30,1.359483,0.749015,0.478719,0.468486
98,31,1.379273,0.746138,0.476169,0.469334
98,32,1.383349,0.734500,0.477428,0.470494
98,33,1.378286,0.732820,0.480844,0.478563
98,34,1.384486,0.728248,0.483119,0.481213
98,35,1.380129,0.731804,0.484128,0.484501
98,36,1.391566,0.732204,0.480105,0.481262
98,37,1.392334,0.742635,0.475980,0.481901
98,38,1.395782,0.748045,0.471973,0.478652
98,39,1.392803,0.736192,0.473388,0.476141
98,40,1.395627,0.732668,0.474614,0.477579
98,41,1.384806,0.739360,0.478678,0.477455
98,42,1.380898,0.741616,0.478532,0.475498
98,43,1.382953,0.743736,0.476330,0.474553
98,44,1.360589,0.752518,0.484381,0.473351
98,45,1.369993,0.751129,0.480741,0.469403
98,46,1.373416,0.743899,0.480785,0.471357
98,47,1.370097,0.740305,0.483969,0.474779
98,48,1.373003,0.731294,0.485753,0.479748
98,49,1.380805,0.730574,0.486286,0.483287
99,1,1.373846,0.736433,0.486234,0.483189
99,2,1.369371,0.745176,0.484631,0.479855
99,3,1.365313,0.744451,0.486414,0.473041
99,4,1.379710,0.740185,0.480651,0.474874
99,5,1.377407,0.733385,0.486390,0.479246
99,6,1.376749,0.719878,0.494702,0.484947
99,7,1.390956,0.701734,0.490823,0.494983
99,8,1.404868,0.711622,0.491922,0.502208
99,9,1.406632,0.735008,0.485735,0.499761
99,10,1.396022,0.746001,0.471928,0.483796
99,11,1.389196,0.761698,0.469905,0.471573
99,12,1.386187,0.768002,0.463047,0.465825
99,13,1.366808,0.767461,0.464139,0.460913
99,14,1.384838,0.775507,0.455230,0.459128
99,15,1.375357,0.778407,0.458746,0.456853
99,16,1.384462,0.777105,0.455838,0.453513
99,17,1.389338,0.778489,0.453699,0.454540
99,18,1.365006,0.781028,0.461664,0.452408
99,19,1.367726,0.777997,0.460805,0.452560
99,20,1.371911,0.784988,0.454697,0.451270
99,21,1.364203,0.780994,0.456193,0.453792
99,22,1.404501,0.774819,0.454397,0.453353
99,23,1.375421,0.759655,0.459002,0.459499
99,24,1.386430,0.753241,0.463612,0.461509
99,25,1.387800,0.747425,0.466107,0.466505
99,26,1.382647,0.742448,0.474873,0.471092
99,27,1.377570,0.736471,0.477356,0.474566
99,28,1.380552,0.730417,0.482682,0.478132
99,29,1.384429,0.729264,0.480047,0.482067
99,30,1.383107,0.725904,0.485232,0.482845
99,31,1.384126,0.727560,0.482530,0.484063
99,32,1.381474,0.734116,0.485437,0.483223
99,33,1.366681,0.735714,0.483966,0.478485
99,34,1.376174,0.745533,0.478298,0.475505
99,35,1.381179,0.748797,0.478432,0.474237
99,36,1.378736,0.746360,0.475023,0.470881
99,37,1.381554,0.755241,0.472727,0.470340
99,38,1.381238,0.753330,0.471043,0.469425
99,39,1.378145,0.758278,0.467424,0.469517
99,40,1.375986,0.765555,0.465628,0.464800
99,41,1.372295,0.770370,0.467079,0.462565
99,42,1.354247,0.776349,0.460351,0.457053
99,43,1.397348,0.765114,0.454474,0.454167
99,44,1.366261,0.768772,0.462466,0.457898
99,45,1.379549,0.764822,0.465898,0.460768
99,46,1.364296,0.759770,0.473586,0.463122
99,47,1.389019,0.748103,0.469353,0.466417
99,48,1.375402,0.739924,0.475889,0.474554
99,49,1.371404,0.733753,0.487100,0.478395
100,1,1.369892,0.730838,0.487447,0.479267
100,2,1.377503,0.731037,0.486762,0.480896
100,3,1.380297,0.730277,0.487990,0.483621
100,4,1.400219,0.731765,0.481185,0.487939
100,5,1.384817,0.732528,0.485755,0.483349
100,6,1.383477,0.732616,0.483637,0.483027
100,7,1.383463,0.741518,0.481418,0.480990
